icpsr,bioname,chamber,party_code,wing,nominate_dim1,nominate_dim2,state_abbrev,born,died,gen,region,total_vote,iso_num,oppo_per,first_cong,last_cong,congress_num,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
6813,"MURPHY, John William",House,Democrat,Center,-0.412,0.096,PA,1902,1962,greatest,North,35,3,0.085714286,78,79,2,X,X,X,X,0,0.15,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
7004,"O'BRIEN, Thomas Joseph",House,Democrat,Left,-0.365,-0.223,IL,1878,1964,missionary,Midwest,223,19,0.085201794,73,88,13,0.5,0.375,X,X,0,0.130434783,0.0625,0,0.166666667,0,0,0.103448276,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2049,"COOPER, Jere",House,Democrat,Right,-0.235,0.911,TN,1893,1957,lost,South,224,19,0.084821429,71,85,12,0.333333333,0.272727273,0,0.125,0,0.12,0,0,0.083333333,0,0,0.153846154,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
8635,"SMITH, Howard Alexander",Senate,Republican,Center,0.159,-0.873,NJ,1880,1966,missionary,North,190,16,0.084210526,78,85,8,X,X,X,X,X,0.166666667,0.05,0.074074074,0.125,0.105263158,0.076923077,0.052631579,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
9487,"TRUMAN, Harry S.",Senate,Democrat,Center,-0.36,0.016,MO,1884,1972,lost,Midwest,131,11,0.083969466,74,79,6,0.0625,0.25,0.058823529,0.026315789,0.222222222,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2585,"DICKSTEIN, Samuel",House,Democrat,Left,-0.546,-0.667,NY,1885,1954,lost,North,108,9,0.083333333,68,79,6,0.363636364,0.25,0.071428571,0.027027027,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1224,"BULKLEY, Robert Johns",Senate,Democrat,Left,-0.242,-0.284,OH,1880,1965,missionary,Midwest,24,2,0.083333333,62,75,2,0.058823529,0.142857143,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
8594,"SMATHERS, William Howell",Senate,Democrat,Left,-0.564,0.123,NJ,1891,1955,lost,North,108,9,0.083333333,75,77,3,X,0.333333333,0.081967213,0.048780488,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2896,"ELIOT, Thomas Hopkinson",House,Democrat,Left,-0.581,-0.814,MA,1907,1991,greatest,North,36,3,0.083333333,77,77,1,X,X,X,0.083333333,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
9859,"WASIELEWSKI, Thaddeus Francis Boleslaw",House,Democrat,Left,-0.156,-0.038,WI,1904,1976,greatest,Midwest,72,6,0.083333333,77,79,3,X,X,X,0.081081081,0,0.15,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
9506,"TUNNELL, James Miller",Senate,Democrat,Left,-0.414,-0.442,DE,1879,1957,missionary,South,84,7,0.083333333,77,79,3,X,X,X,0.047619048,0.173913043,0.052631579,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
8162,"RYTER, Joseph Francis",House,Democrat,Center,-0.398,0.024,CT,1914,1978,greatest,North,24,2,0.083333333,79,79,1,X,X,X,X,X,0.083333333,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4915,"JENKINS, Mitchell",House,Republican,Center,0.116,-0.942,PA,1896,1977,lost,North,12,1,0.083333333,80,80,1,X,X,X,X,X,X,0.083333333,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4834,"IVES, Irving McNeil",Senate,Republican,Center,0.043,-0.999,NY,1896,1962,lost,North,168,14,0.083333333,80,85,6,X,X,X,X,X,X,0,0.178571429,0.176470588,0.125,0.076923077,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3346,"FRAZIER, James Beriah, Jr.",House,Democrat,Right,-0.268,0.897,TN,1890,1978,lost,South,132,11,0.083333333,81,87,7,X,X,X,X,X,X,X,0.090909091,0.111111111,0,0.066666667,0.103448276,0.210526316,0.028571429,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3802,"GREENWOOD, Ernest",House,Democrat,Center,-0.17,0.001,NY,1884,1955,lost,North,12,1,0.083333333,82,82,1,X,X,X,X,X,X,X,X,0.083333333,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2365,"DAVIDSON, Irwin Delmore",House,Democrat,Left,-0.617,-0.026,NY,1906,1981,greatest,North,12,1,0.083333333,84,84,1,X,X,X,X,X,X,X,X,X,X,0.083333333,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
177,"ANDERSON, LeRoy Hagen",House,Democrat,Left,-0.612,0.533,MT,1906,1991,greatest,Rockies,36,3,0.083333333,85,86,2,X,X,X,X,X,X,X,X,X,X,X,0.130434783,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
7709,"RAMSPECK, Robert C. Word",House,Democrat,Center,-0.21,0.408,GA,1890,1972,lost,South,121,10,0.082644628,71,79,6,0.25,0.333333333,0.03030303,0.057142857,0.058823529,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
8444,"SHEPPARD, Harry Richard",House,Democrat,Center,-0.27,0.279,CA,1885,1969,lost,West,267,22,0.082397004,75,88,14,X,0.3,0.09375,0.096774194,0,0.058823529,0,0,0.1,0.153846154,0,0.208333333,0.105263158,0.026315789,0.04,X,X,X,X,X,X,X,X,X,X,X,X,X,X
503,"BASS, Perkins",House,Republican,Center,0.226,-0.635,NH,1912,2011,greatest,North,85,7,0.082352941,84,87,4,X,X,X,X,X,X,X,X,X,X,0,0.148148148,0,0.107142857,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
8289,"SCHWERT, Pius Louis",House,Democrat,Left,-0.371,-0.294,NY,1892,1941,lost,North,37,3,0.081081081,76,77,2,X,X,0.090909091,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2477,"DELANEY, John Joseph",House,Democrat,Left,-0.516,-0.547,NY,1878,1948,missionary,North,136,11,0.080882353,65,80,7,0.083333333,0.181818182,0.033333333,0.033333333,0,0.086956522,0.285714286,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2854,"EDMONDSON, Edmond Augustus",House,Democrat,Right,-0.34,0.582,OK,1919,1990,greatest,Southwest,310,25,0.080645161,83,92,10,X,X,X,X,X,X,X,X,X,0.076923077,0,0.2,0.25,0.023809524,0,0.041666667,0.047619048,0.073170732,0.179487179,X,X,X,X,X,X,X,X,X,X
3499,"GARY, Julian Vaughan",House,Democrat,Right,-0.089,0.724,VA,1892,1973,lost,South,211,17,0.08056872,79,88,10,X,X,X,X,X,0.105263158,0,0,0,0,0,0.137931034,0.238095238,0.069767442,0.1,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2687,"DOUGLAS, Emily Taft",House,Democrat,Left,-0.429,-0.124,IL,1899,1994,lost,Midwest,25,2,0.08,79,79,1,X,X,X,X,X,0.08,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
7823,"RESA, Alexander John",House,Democrat,Center,-0.476,0.036,IL,1887,1964,lost,Midwest,25,2,0.08,79,79,1,X,X,X,X,X,0.08,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
7683,"RABIN, Benjamin J.",House,Democrat,Left,-0.583,-0.138,NY,1896,1969,lost,North,25,2,0.08,79,80,2,X,X,X,X,X,0.105263158,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5671,"LIND, James Francis",House,Democrat,Center,-0.258,0.04,PA,1900,1975,lost,North,25,2,0.08,81,82,2,X,X,X,X,X,X,X,0.076923077,0.083333333,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1368,"BYRNE, James Aloysius",House,Democrat,Center,-0.435,0.112,PA,1906,1980,greatest,North,338,27,0.079881657,83,92,10,X,X,X,X,X,X,X,X,X,0,0.076923077,0.034482759,0,0,0,0.019230769,0.023255814,0.210526316,0.267857143,X,X,X,X,X,X,X,X,X,X
5447,"LANE, Thomas Joseph",House,Democrat,Left,-0.298,-0.08,MA,1898,1994,lost,North,188,15,0.079787234,77,87,11,X,X,X,0,0,0.315789474,0,0.090909091,0.090909091,0,0.090909091,0.107142857,0.15,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2093,"COURTNEY, William Wirt",House,Democrat,Right,-0.21,0.72,TN,1889,1961,lost,South,114,9,0.078947368,76,80,5,X,X,0.037037037,0.162162162,0,0.105263158,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2707,"DOWNS, Le Roy Donnelly",House,Democrat,Left,-0.42,-0.506,CT,1900,1970,lost,North,38,3,0.078947368,77,77,1,X,X,X,0.078947368,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1300,"BURNSIDE, Maurice Gwinn",House,Democrat,Center,-0.289,0.021,WV,1902,1991,greatest,South,38,3,0.078947368,81,84,3,X,X,X,X,X,X,X,0,0.166666667,X,0.071428571,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
8735,"SNYDER, John Buell",House,Democrat,Center,-0.371,0.075,PA,1877,1946,missionary,North,115,9,0.07826087,73,79,6,0.363636364,0.333333333,0.03030303,0.03030303,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
8285,"SCHWARTZ, Henry Herman (Harry)",Senate,Democrat,Center,-0.337,0.289,WY,1869,1955,missionary,Rockies,115,9,0.07826087,75,77,3,X,0.3,0.0625,0.048780488,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6549,"MINTON, Sherman",Senate,Democrat,Left,-0.504,-0.037,IN,1890,1965,lost,Midwest,91,7,0.076923077,74,76,3,0.058823529,0.222222222,0.061538462,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2388,"DAVIS, Jacob Erastus",House,Democrat,Center,-0.201,0.139,OH,1905,2003,greatest,Midwest,39,3,0.076923077,77,77,1,X,X,X,0.076923077,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4537,"HOLMES, Otis Halbert",House,Republican,Center,0.058,-0.355,WA,1902,1977,greatest,West,143,11,0.076923077,78,85,8,X,X,X,X,0.105263158,0.16,0.0625,0.076923077,0,0,0,0.103448276,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2986,"ERVIN, Joseph Wilson",House,Democrat,Right,-0.043,0.997,NC,1901,1945,greatest,South,13,1,0.076923077,79,79,1,X,X,X,X,X,0.076923077,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
520,"BATTLE, Laurie Calvin",House,Democrat,Right,-0.187,0.837,AL,1912,2000,greatest,South,52,4,0.076923077,80,83,4,X,X,X,X,X,X,0,0,0,0.307692308,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6475,"MILLER, Bert Henry",Senate,Democrat,Center,-0.239,0.278,ID,1879,1949,missionary,Rockies,13,1,0.076923077,81,81,1,X,X,X,X,X,X,X,0.076923077,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6429,"MERRILL, D. Bailey",House,Republican,Center,0.274,-0.45,IN,1912,1993,greatest,Midwest,13,1,0.076923077,83,83,1,X,X,X,X,X,X,X,X,X,0.076923077,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1393,"CAHILL, William Thomas",House,Republican,Center,0.09,-0.727,NJ,1912,1996,greatest,North,183,14,0.076502732,86,91,6,X,X,X,X,X,X,X,X,X,X,X,X,0,0,0.1,0.127659574,0.111111111,0.1,X,X,X,X,X,X,X,X,X,X,X
3207,"FLANNAGAN, John William, Jr.",House,Democrat,Right,-0.315,0.564,VA,1885,1955,lost,South,144,11,0.076388889,72,80,7,0.4,0.2,0.03125,0.051282051,0,0.095238095,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5083,"JUDD, Walter Henry",House,Republican,Center,0.1,-0.438,MN,1898,1994,lost,Midwest,197,15,0.076142132,78,87,10,X,X,X,X,0.142857143,0.16,0,0.083333333,0,0,0.076923077,0.178571429,0,0.046511628,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
9811,"WARD, David Jenkins",House,Democrat,Center,-0.182,0.424,MD,1871,1961,missionary,South,79,6,0.075949367,76,78,3,X,X,0.038461538,0.131578947,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
10578,"CAMERON, Ronald Brooks",House,Democrat,Left,-0.327,-0.052,CA,1927,2006,greatest,West,79,6,0.075949367,88,89,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.035714286,0.098039216,X,X,X,X,X,X,X,X,X,X,X,X,X
9716,"WAINWRIGHT, Stuyvesant, II",House,Republican,Center,0.209,-0.669,NY,1921,2010,greatest,North,66,5,0.075757576,83,86,4,X,X,X,X,X,X,X,X,X,0.083333333,0.076923077,0.090909091,0.052631579,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2174,"CRETELLA, Albert William",House,Republican,Center,0.127,-0.631,CT,1897,1979,lost,North,53,4,0.075471698,83,85,3,X,X,X,X,X,X,X,X,X,0.083333333,0,0.111111111,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
7997,"ROBSION, John Marshall, Jr.",House,Republican,Center,0.118,-0.276,KY,1904,1990,greatest,South,53,4,0.075471698,83,85,3,X,X,X,X,X,X,X,X,X,0.076923077,0.071428571,0.076923077,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6450,"MEYER, John Ambrose",House,Democrat,Left,-0.124,-0.199,MD,1899,1969,lost,South,40,3,0.075,77,77,1,X,X,X,0.075,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6561,"MITCHELL, Hugh Burnton",Senate,Democrat,Left,-0.512,-0.202,WA,1907,1996,greatest,West,40,3,0.075,79,82,3,X,X,X,X,X,0.055555556,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6561,"MITCHELL, Hugh Burnton",House,Democrat,Left,-0.512,-0.202,WA,1907,1996,greatest,West,40,3,0.075,79,82,3,X,X,X,X,X,X,X,0,0.181818182,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
10085,"WICKERSHAM, Victor Eugene",House,Democrat,Right,-0.225,0.612,OK,1906,1988,greatest,Southwest,187,14,0.07486631,77,88,9,X,X,X,0.212121212,0.052631579,0.105263158,X,0,0.083333333,0,0,X,X,0.071428571,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X
9374,"THYE, Edward John",Senate,Republican,Center,0.125,-0.337,MN,1896,1969,lost,Midwest,174,13,0.074712644,80,85,6,X,X,X,X,X,X,0,0.107142857,0.058823529,0.105263158,0.096153846,0.052631579,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4514,"HOLIFIELD, Chester Earl",House,Democrat,Center,-0.467,0.218,CA,1903,1995,greatest,West,429,32,0.074592075,78,93,16,X,X,X,X,0,0.375,0.454545455,0,0.222222222,0,0.076923077,0.035714286,0.111111111,0,0,0.045454545,0.027777778,0.075,0.056603774,0.101694915,X,X,X,X,X,X,X,X,X
4372,"HESELTON, John Walter",House,Republican,Center,0.098,-0.995,MA,1900,1962,lost,North,121,9,0.074380165,79,85,7,X,X,X,X,X,0.125,0,0.076923077,0,0,0,0.172413793,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
7753,"RAYBURN, Samuel Taliaferro",House,Democrat,Right,-0.395,0.515,TX,1882,1961,missionary,Southwest,81,6,0.074074074,63,87,14,0.333333333,0.2,0.03030303,X,X,X,0,X,X,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5591,"LEHMAN, Herbert Henry",Senate,Democrat,Left,-0.658,-0.401,NY,1878,1963,missionary,North,95,7,0.073684211,81,84,4,X,X,X,X,X,X,X,0,0.058823529,0,0.115384615,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
437,"BARKLEY, Alben William",Senate,Democrat,Center,-0.375,0.087,KY,1877,1956,missionary,South,218,16,0.073394495,63,84,9,0.071428571,0.222222222,0.061538462,0.075,0.238095238,0.052631579,0,X,X,X,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4328,"HENNINGS, Thomas Carey, Jr.",House,Democrat,Left,-0.356,-0.038,MO,1903,1960,greatest,Midwest,220,16,0.072727273,74,86,8,0.3,0.222222222,0.034482759,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4328,"HENNINGS, Thomas Carey, Jr.",Senate,Democrat,Left,-0.356,-0.038,MO,1903,1960,greatest,Midwest,220,16,0.072727273,74,86,8,X,X,X,X,X,X,X,X,0.117647059,0,0.057692308,0.052631579,0.063829787,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4976,"JOHNSON, Justin Leroy",House,Republican,Center,0.099,-0.21,CA,1888,1961,lost,West,97,7,0.072164948,78,84,7,X,X,X,X,0.055555556,0.095238095,0,0.2,0.125,0.076923077,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3193,"FITZPATRICK, James Martin",House,Democrat,Left,-0.519,-0.533,NY,1869,1949,missionary,North,111,8,0.072072072,70,78,5,0.2,0.272727273,0.035714286,0.026315789,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4227,"HAYDEN, Carl Trumbull",Senate,Democrat,Center,-0.221,0.334,AZ,1877,1972,missionary,Southwest,613,44,0.07177814,62,90,17,0.0625,0.2,0.084745763,0.047619048,0.272727273,0.111111111,0,0.035714286,0.058823529,0,0.039215686,0.027027027,0.083333333,0.06557377,0.120689655,0.023255814,0.078125,X,X,X,X,X,X,X,X,X,X,X,X
8220,"SATTERFIELD, Dave Edward, Jr.",House,Democrat,Right,-0.061,0.666,VA,1894,1946,lost,South,84,6,0.071428571,75,79,5,X,0,0.03030303,0.121212121,0.071428571,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1258,"BURGIN, William Olin",House,Democrat,Right,-0.258,0.669,NC,1877,1946,missionary,South,98,7,0.071428571,76,79,4,X,X,0.034482759,0.128205128,0,0.071428571,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
8569,"SLAUGHTER, Roger Caldwell",House,Democrat,Right,-0.073,0.673,MO,1905,1974,greatest,Midwest,28,2,0.071428571,78,79,2,X,X,X,X,0,0.153846154,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2534,"DEVITT, Edward James",House,Republican,Center,0.076,-0.722,MN,1911,1992,greatest,Midwest,14,1,0.071428571,80,80,1,X,X,X,X,X,X,0.071428571,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
9561,"UNDERWOOD, Thomas Rust",House,Democrat,Right,-0.257,0.6,KY,1898,1956,lost,South,28,2,0.071428571,81,82,3,X,X,X,X,X,X,X,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4822,"IRVING, Theodore Leonard",House,Democrat,Left,-0.325,-0.31,MO,1898,1962,lost,Midwest,14,1,0.071428571,81,82,2,X,X,X,X,X,X,X,0,0.111111111,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4290,"HELLER, Louis Benjamin",House,Democrat,Left,-0.508,-0.148,NY,1905,1993,greatest,North,28,2,0.071428571,81,83,3,X,X,X,X,X,X,X,0,0.181818182,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
7680,"QUINN, Thomas Vincent",House,Democrat,Left,-0.317,-0.366,NY,1903,1982,greatest,North,14,1,0.071428571,81,82,2,X,X,X,X,X,X,X,0.142857143,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1190,"BUCHANAN, Vera Daerr",House,Democrat,Left,-0.553,0.059,PA,1902,1955,greatest,North,28,2,0.071428571,82,84,3,X,X,X,X,X,X,X,X,0.125,0.076923077,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
9561,"UNDERWOOD, Thomas Rust",Senate,Democrat,Right,-0.257,0.6,KY,1898,1956,lost,South,28,2,0.071428571,81,82,3,X,X,X,X,X,X,X,X,0.133333333,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
9804,"WARBURTON, Herbert Birchby",House,Republican,Center,0.333,-0.705,DE,1916,1983,greatest,South,14,1,0.071428571,83,83,1,X,X,X,X,X,X,X,X,X,0.071428571,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1445,"CAMPBELL, Courtney Warren",House,Democrat,Center,-0.056,0.335,FL,1895,1971,lost,South,14,1,0.071428571,83,83,1,X,X,X,X,X,X,X,X,X,0.071428571,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
6485,"MILLER, Howard Shultz",House,Democrat,Center,-0.227,0.225,KS,1879,1970,missionary,Midwest,14,1,0.071428571,83,83,1,X,X,X,X,X,X,X,X,X,0.071428571,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
10628,"STAEBLER, Neil Oliver",House,Democrat,Left,-0.701,0.258,MI,1905,2000,greatest,Midwest,28,2,0.071428571,88,88,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.071428571,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2517,"DENTON, Winfield Kirkpatrick",House,Democrat,Center,-0.378,0.202,IN,1896,1971,lost,Midwest,199,14,0.070351759,81,89,8,X,X,X,X,X,X,X,0,0.166666667,X,0.066666667,0.068965517,0.421052632,0,0,0.02173913,X,X,X,X,X,X,X,X,X,X,X,X,X
3924,"HALE, Robert",House,Republican,Center,0.163,-0.163,ME,1889,1976,lost,North,128,9,0.0703125,78,85,8,X,X,X,X,0.117647059,0.083333333,0.066666667,0.076923077,0,0,0,0.130434783,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3149,"FINE, Sidney Asher",House,Democrat,Left,-0.702,-0.153,NY,1903,1982,greatest,North,29,2,0.068965517,82,84,3,X,X,X,X,X,X,X,X,0.222222222,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5404,"LAFORE, John Armand, Jr.",House,Republican,Center,0.359,-0.535,PA,1905,1993,greatest,North,29,2,0.068965517,85,86,2,X,X,X,X,X,X,X,X,X,X,X,0.071428571,0.066666667,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3246,"FOGARTY, John Edward",House,Democrat,Left,-0.344,-0.302,RI,1913,1967,greatest,North,291,20,0.068728522,77,90,14,X,X,X,0.189189189,0,0.157894737,0,0,0.2,0.111111111,0,0.111111111,0,0.054054054,0,0.04,X,X,X,X,X,X,X,X,X,X,X,X,X
5118,"KEE, Maude Elizabeth",House,Democrat,Center,-0.387,0.352,WV,1895,1975,lost,South,132,9,0.068181818,82,88,7,X,X,X,X,X,X,X,X,0.125,0,0.083333333,0.103448276,0.15,0,0.076923077,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2304,"D'ALESANDRO, Thomas, Jr.",House,Democrat,Left,-0.256,-0.031,MD,1903,1987,greatest,South,118,8,0.06779661,76,80,5,X,X,0.151515152,0.025,0,0.08,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5362,"KOWALSKI, Frank",House,Democrat,Left,-0.424,-0.032,CT,1907,1974,greatest,North,59,4,0.06779661,86,87,2,X,X,X,X,X,X,X,X,X,X,X,X,0.1,0.051282051,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
7622,"PRIEST, James Percy",House,Independent,Right,-0.302,0.6,TN,1900,1956,lost,South,149,10,0.067114094,77,84,8,X,X,X,0.125,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
7622,"PRIEST, James Percy",House,Democrat,Right,-0.302,0.6,TN,1900,1956,lost,South,149,10,0.067114094,77,84,8,X,X,X,X,0,0.12,0,0,0.181818182,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
2921,"ELLIS, Clyde Taylor",House,Democrat,Right,-0.344,0.939,AR,1908,1980,greatest,South,60,4,0.066666667,76,77,2,X,X,0,0.133333333,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
10002,"WHITAKER, John Albert",House,Democrat,Right,-0.37,0.929,KY,1901,1951,greatest,South,15,1,0.066666667,80,82,3,X,X,X,X,X,X,0,0,0.142857143,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1269,"BURKE, Raymond Hugh",House,Republican,Center,0.186,-0.447,OH,1881,1954,missionary,Midwest,15,1,0.066666667,80,80,1,X,X,X,X,X,X,0.066666667,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
7020,"O'CONOR, Herbert Romulus",Senate,Democrat,Center,-0.047,0.003,MD,1896,1960,lost,South,60,4,0.066666667,80,82,3,X,X,X,X,X,X,0,0.115384615,0.071428571,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
9549,"UDALL, Stewart Lee",House,Democrat,Left,-0.389,-0.046,AZ,1920,2010,greatest,Southwest,60,4,0.066666667,84,87,4,X,X,X,X,X,X,X,X,X,X,0.071428571,0.076923077,0.05,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
1904,"COFFIN, Frank Morey",House,Democrat,Center,-0.456,0.294,ME,1919,2009,greatest,North,45,3,0.066666667,85,86,2,X,X,X,X,X,X,X,X,X,X,X,0.038461538,0.105263158,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4993,"JOHNSON, Thomas Francis",House,Democrat,Center,-0.175,0.297,MD,1909,1988,greatest,South,60,4,0.066666667,86,87,2,X,X,X,X,X,X,X,X,X,X,X,X,0.19047619,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
476,"BARRY, Robert Raymond",House,Republican,Center,0.151,-0.442,NY,1915,1988,greatest,North,90,6,0.066666667,86,88,3,X,X,X,X,X,X,X,X,X,X,X,X,0,0.047619048,0.137931034,X,X,X,X,X,X,X,X,X,X,X,X,X,X
10627,"ST. ONGE, William Leon",House,Democrat,Left,-0.417,-0.044,CT,1914,1970,greatest,North,136,9,0.066176471,88,91,4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.04,0.02,0.029411765,0.222222222,X,X,X,X,X,X,X,X,X,X,X
6972,"NORTON, Mary Teresa",House,Democrat,Left,-0.5,-0.51,NJ,1875,1959,missionary,North,122,8,0.06557377,69,81,8,0.363636364,0.2,0.043478261,0.03030303,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
